ClientID,Zone,TypeClient,Mois,NbCommandes,TempsLivraisonMoyen,VolumeLitres,Satisfaction,Statut,Cause,Latitude,Longitude,PointDeVente
45,Ambatonakanga,Particulier,2024-08,6,2.5706285700437315,60,4.9,Livrée,,-18.9152,47.526,Andraharo
45,Ambatonakanga,Particulier,2024-09,4,1.4347167600963997,40,4.9,Livrée,,-18.9152,47.526,Andraharo
45,Ambatonakanga,Particulier,2024-10,0,1.4579435302507058,0,4.9,Livrée,,-18.9152,47.526,Andraharo
45,Ambatonakanga,Particulier,2024-11,2,3.3623483248805544,40,4.9,Retard,Panne véhicule,-18.9152,47.526,Andraharo
45,Ambatonakanga,Particulier,2024-12,2,2.2150835358806207,20,4.9,Livrée,,-18.9152,47.526,Andraharo
46,Isoraka,Particulier,2024-01,2,3.11061783003348,20,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-02,2,2.256420988677147,20,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-03,5,2.5490337697694723,100,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-04,3,3.147935890931507,30,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-05,6,2.66567082338967,120,4.3,Annulation (client),Client absent,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-06,3,2.766700425618781,30,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-07,5,2.4457035146437778,100,4.3,Annulation (client),Erreur de commande,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-08,4,2.100325773311997,40,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-09,2,1.9522995484953816,40,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-10,4,2.6491959232831523,80,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-11,7,2.0255417395875814,70,4.3,Livrée,,-18.909,47.5192,Itaosy
46,Isoraka,Particulier,2024-12,6,3.373681598957779,120,4.3,Livrée,,-18.909,47.5192,Itaosy
47,Analamahitsy,Particulier,2024-01,3,2.2536223944029605,60,3.6,Livrée,,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-02,4,1.8158424805835947,40,3.6,Livrée,,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-03,1,3.493637999615404,10,3.6,Retard,Mauvaise planification,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-04,7,2.866246051389901,140,3.6,Livrée,,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-05,2,2.6443618314125117,20,3.6,Livrée,,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-06,3,1.985951796089035,60,3.6,Livrée,,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-07,2,2.451440899462429,40,3.6,Retard,Panne véhicule,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-08,2,2.7116709743042877,40,3.6,Livrée,,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-09,1,3.540382952019595,10,3.6,Livrée,,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-10,5,2.4670126895545947,50,3.6,Annulation (client),Client insatisfait,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-11,1,2.7253277776673275,20,3.6,Livrée,,-18.8705,47.5477,Analakely
47,Analamahitsy,Particulier,2024-12,1,1.7397293413150505,10,3.6,Livrée,,-18.8705,47.5477,Analakely
48,Ivandry,Entreprise,2024-01,11,2.4658611886803308,110,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-02,10,2.0743147748435944,100,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-03,7,2.5294921107947985,70,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-04,7,2.723436250401349,70,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-05,8,1.9653565722905872,80,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-06,6,1.6065271343300758,60,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-07,5,3.3774665358236207,50,3.8,Annulation (client),Erreur de commande,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-08,14,2.509200815391719,280,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-09,12,2.4527706427789986,240,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-10,9,2.709804986012059,90,3.8,Livrée,,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-11,8,1.3759285566039183,160,3.8,Retard,Trafic,-18.8709,47.5402,By Pass
48,Ivandry,Entreprise,2024-12,6,3.130659050925023,120,3.8,Livrée,,-18.8709,47.5402,By Pass
49,Isoraka,Entreprise,2024-01,5,3.3277035565441477,100,4.8,Livrée,,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-02,5,1.5453219562463536,100,4.8,Livrée,,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-03,2,3.1591511624263346,40,4.8,Annulation (client),Client absent,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-04,7,1.9902468988079063,70,4.8,Retard,Panne véhicule,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-05,8,2.967213891615654,160,4.8,Retard,Panne véhicule,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-06,7,1.0465058903391793,70,4.8,Livrée,,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-07,8,2.312588971689097,80,4.8,Livrée,,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-08,5,3.283898065598236,50,4.8,Retard,Panne véhicule,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-09,8,2.0702499800999115,80,4.8,Retard,Mauvaise planification,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-10,10,2.8026118505091278,100,4.8,Livrée,,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-11,10,3.057716648690567,200,4.8,Livrée,,-18.909,47.5192,Itaosy
49,Isoraka,Entreprise,2024-12,7,2.0238418096306017,70,4.8,Livrée,,-18.909,47.5192,Itaosy
50,Analamahitsy,Particulier,2024-01,3,2.9501992941975317,30,3.5,Livrée,,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-02,5,2.7256126596592543,50,3.5,Retard,Mauvaise planification,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-03,3,1.9749296301989272,30,3.5,Livrée,,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-04,3,2.8787475746687425,60,3.5,Retard,Météo,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-05,3,2.0765745169373178,30,3.5,Livrée,,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-06,4,3.1248094526483334,80,3.5,Livrée,,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-07,1,2.5379386949799065,10,3.5,Retard,Panne véhicule,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-08,2,2.3636527089237696,40,3.5,Livrée,,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-09,3,2.592355237390542,30,3.5,Livrée,,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-10,2,2.9689577687553275,40,3.5,Livrée,,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-11,2,2.4135991313017677,40,3.5,Livrée,,-18.8705,47.5477,Analakely
50,Analamahitsy,Particulier,2024-12,2,2.8859600774183374,20,3.5,Livrée,,-18.8705,47.5477,Analakely
51,Ankorondrano,Particulier,2024-01,6,2.62240968694727,120,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-02,2,3.106304118710228,40,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-03,0,3.367415945613614,0,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-04,4,2.1199052755189567,40,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-05,3,2.643566677061493,60,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-06,0,2.0418629497181375,0,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-07,1,3.177721400552748,20,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-08,5,1.4238082276954098,50,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-09,3,2.9382278227514678,60,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-10,1,3.209265672574018,10,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-11,5,1.2560956717324603,100,5.0,Livrée,,-18.8813,47.5365,By Pass
51,Ankorondrano,Particulier,2024-12,4,2.041536227335035,80,5.0,Annulation (client),Client insatisfait,-18.8813,47.5365,By Pass
52,Ambohijatovo,Particulier,2024-01,7,2.270225529419122,70,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-02,3,1.6309441802273068,30,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-03,3,2.073348346586833,60,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-04,1,2.5426421167466757,20,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-05,3,3.4854321353588995,30,4.3,Retard,Météo,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-06,2,2.4902656504614513,40,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-07,6,2.79936950799657,60,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-08,3,2.0398807351118116,60,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-09,1,2.883098004587054,10,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-10,4,3.0052069131253276,40,4.3,Retard,Mauvaise planification,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-11,3,2.714158346187619,60,4.3,Livrée,,-18.9105,47.5238,Andranomena
52,Ambohijatovo,Particulier,2024-12,1,2.5385782481088586,20,4.3,Livrée,,-18.9105,47.5238,Andranomena
53,Ampasapito,Particulier,2024-01,3,1.435632952792594,60,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-02,2,2.3933351003453653,20,4.1,Retard,Mauvaise planification,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-03,4,2.9799783372168727,80,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-04,5,3.225463774139606,100,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-05,2,3.4035983218189427,40,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-06,2,3.5825280339033014,40,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-07,5,3.095274297171798,50,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-08,4,2.3891557100004666,80,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-09,1,1.9253141948920636,20,4.1,Retard,Météo,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-10,4,3.635724872711398,40,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-11,4,2.2978012884080194,40,4.1,Livrée,,-18.9331,47.5408,Andranomena
53,Ampasapito,Particulier,2024-12,4,2.7179876947500228,80,4.1,Livrée,,-18.9331,47.5408,Andranomena
54,Ivandry,Particulier,2024-01,6,2.2050453510671217,120,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-02,2,2.9221416140487086,40,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-03,1,2.9203672410647745,20,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-04,2,2.6039012536766566,20,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-05,0,2.7129218293149147,0,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-06,5,2.709102877943986,100,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-07,6,3.05146386637133,60,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-08,1,3.467660168299202,20,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-09,4,2.444245586428528,40,2.0,Annulation (client),Client absent,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-10,1,2.0975167595737196,20,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-11,2,2.643097379524011,20,2.0,Livrée,,-18.8709,47.5402,By Pass
54,Ivandry,Particulier,2024-12,3,1.2507532060642745,60,2.0,Livrée,,-18.8709,47.5402,By Pass
55,Isoraka,Particulier,2024-01,1,2.504732597011341,10,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-02,4,2.5876433894669617,80,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-03,1,1.8316372805620347,10,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-04,3,2.454300221245443,60,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-05,2,2.4595607510672695,40,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-06,4,2.9889077748431,40,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-07,1,1.4471765290798377,10,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-08,4,2.5551948195538485,80,3.4,Retard,Panne véhicule,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-09,3,2.7537104639166445,60,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-10,1,2.810373777639712,20,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-11,3,3.020094282396376,60,3.4,Livrée,,-18.909,47.5192,Itaosy
55,Isoraka,Particulier,2024-12,4,2.522611354499991,80,3.4,Livrée,,-18.909,47.5192,Itaosy
56,Ambatonakanga,Entreprise,2024-01,9,2.7173850322784454,180,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-02,7,2.7377153412633115,140,4.0,Annulation (client),Erreur de commande,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-03,10,3.1840492408819063,200,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-04,9,1.9156294857534368,90,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-05,7,2.8284735561621392,140,4.0,Retard,Trafic,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-06,8,2.9140330381861896,80,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-07,6,2.0543907499466245,60,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-08,6,2.4690799580196585,60,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-09,12,2.761280960437664,120,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-10,5,1.582595985182722,50,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-11,5,3.1684602187823567,100,4.0,Livrée,,-18.9152,47.526,Andraharo
56,Ambatonakanga,Entreprise,2024-12,8,3.0912828635304357,80,4.0,Livrée,,-18.9152,47.526,Andraharo
57,Analamahitsy,Particulier,2024-01,1,3.00356666823658,20,3.2,Annulation (client),Erreur de commande,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-02,3,3.524906047892963,60,3.2,Livrée,,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-03,3,2.5003414094787413,60,3.2,Retard,Panne véhicule,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-04,5,2.846427877908906,50,3.2,Annulation (client),Erreur de commande,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-05,3,2.867318772729665,30,3.2,Livrée,,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-06,4,2.1563867345429952,80,3.2,Livrée,,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-07,3,1.6102852755741863,30,3.2,Livrée,,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-08,2,2.3820150063945142,20,3.2,Livrée,,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-09,5,2.872092855157517,50,3.2,Retard,Trafic,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-10,1,2.005021103723993,20,3.2,Livrée,,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-11,4,2.482496194996882,80,3.2,Retard,Trafic,-18.8705,47.5477,Analakely
57,Analamahitsy,Particulier,2024-12,6,2.503589233453971,120,3.2,Retard,Mauvaise planification,-18.8705,47.5477,Analakely
58,Ampasapito,Particulier,2024-01,2,2.9949300702929995,20,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-02,3,2.1924061621421966,60,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-03,6,3.0147287407991787,120,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-04,3,2.936157690014225,30,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-05,1,3.0958537485535325,10,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-06,3,2.458141020075394,30,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-07,3,3.1376953689995073,60,2.3,Retard,Panne véhicule,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-08,4,2.4241427832113853,40,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-09,4,2.9665640361705345,80,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-10,0,2.3886396496116964,0,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-11,4,2.429812470547332,40,2.3,Livrée,,-18.9331,47.5408,Andranomena
58,Ampasapito,Particulier,2024-12,2,2.653806334094598,40,2.3,Livrée,,-18.9331,47.5408,Andranomena
59,Ivandry,Particulier,2024-01,3,2.3679144950423328,60,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-02,5,2.6074132530583007,50,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-03,4,2.2191087525849924,40,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-04,4,2.542161913621117,80,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-05,5,3.3256182893436432,100,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-06,1,1.7954465361220113,20,4.0,Retard,Mauvaise planification,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-07,0,2.2956820437316647,0,4.0,Annulation (client),Client absent,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-08,4,2.5747097367545986,80,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-09,2,2.3558038998498505,20,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-10,3,2.2070361633411224,60,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-11,0,2.664553389355065,0,4.0,Livrée,,-18.8709,47.5402,By Pass
59,Ivandry,Particulier,2024-12,2,3.126421317213742,20,4.0,Livrée,,-18.8709,47.5402,By Pass
60,Ankorondrano,Entreprise,2024-01,7,2.638679230982338,140,3.6,Livrée,,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-02,10,2.488860510408143,100,3.6,Retard,Mauvaise planification,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-03,5,1.9681051919489843,50,3.6,Livrée,,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-04,5,2.1050762804753727,100,3.6,Annulation (client),Client insatisfait,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-05,7,1.9718360003471291,140,3.6,Retard,Météo,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-06,6,1.9707481395020938,60,3.6,Livrée,,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-07,8,3.2849332181299835,160,3.6,Livrée,,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-08,10,2.5343185242138575,100,3.6,Livrée,,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-09,9,1.8677507965225173,180,3.6,Livrée,,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-10,5,1.6034467737327116,100,3.6,Livrée,,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-11,7,2.1649423997728836,140,3.6,Livrée,,-18.8813,47.5365,By Pass
60,Ankorondrano,Entreprise,2024-12,9,3.08585895735808,90,3.6,Retard,Météo,-18.8813,47.5365,By Pass
61,Ambatonakanga,Entreprise,2024-01,6,1.7885125373691635,120,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-02,10,3.148031530890698,200,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-03,3,1.9464215915987741,30,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-04,5,2.4964775072597227,50,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-05,9,2.3921952107159887,180,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-06,10,2.3798358812834928,200,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-07,13,1.6650661666631348,260,4.8,Retard,Panne véhicule,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-08,11,2.2228310163433345,110,4.8,Annulation (client),Client insatisfait,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-09,9,3.4699941957381677,180,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-10,11,2.8763411576430284,220,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-11,11,1.9062672991307807,220,4.8,Livrée,,-18.9152,47.526,Andraharo
61,Ambatonakanga,Entreprise,2024-12,10,2.7688149514749396,100,4.8,Livrée,,-18.9152,47.526,Andraharo
62,Ankorondrano,Particulier,2024-01,2,2.6572397362417024,20,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-02,2,3.419050353980818,40,4.3,Retard,Météo,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-03,0,2.815074388213931,0,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-04,7,1.5616406346586316,70,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-05,1,2.316464797009164,20,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-06,3,2.1475889145010085,60,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-07,7,3.0581231952590624,140,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-08,4,3.2540237957095766,80,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-09,2,2.436559642948903,20,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-10,3,2.087007910986742,30,4.3,Annulation (client),Erreur de commande,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-11,4,1.4610940900719016,80,4.3,Livrée,,-18.8813,47.5365,By Pass
62,Ankorondrano,Particulier,2024-12,1,2.339851097731679,10,4.3,Livrée,,-18.8813,47.5365,By Pass
63,Ivandry,Entreprise,2024-01,8,2.6803239457178973,80,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-02,6,2.0075034370914926,120,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-03,3,2.5993400047737034,60,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-04,5,3.584968294040271,50,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-05,5,1.7881586815580386,50,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-06,14,2.936814251037265,280,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-07,8,2.484798616734751,80,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-08,10,2.664466446962049,100,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-09,9,2.9201595637924243,180,5.0,Retard,Panne véhicule,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-10,6,2.305826530849421,60,5.0,Livrée,,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-11,5,2.3471904444658436,100,5.0,Annulation (client),Client insatisfait,-18.8709,47.5402,By Pass
63,Ivandry,Entreprise,2024-12,12,2.7793254575069053,240,5.0,Livrée,,-18.8709,47.5402,By Pass
64,Ambatonakanga,Particulier,2024-01,3,2.8246823421687632,60,3.9,Livrée,,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-02,1,2.9056017639313367,20,3.9,Livrée,,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-03,4,2.4686802113363826,40,3.9,Annulation (client),Client insatisfait,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-04,5,2.6215617292564466,100,3.9,Livrée,,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-05,4,2.079696286265178,80,3.9,Livrée,,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-06,1,2.874974985325623,10,3.9,Livrée,,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-07,2,2.1961768273132636,40,3.9,Livrée,,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-08,3,2.4313445171055603,60,3.9,Livrée,,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-09,4,2.359098809656638,80,3.9,Livrée,,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-10,5,2.5492491740123406,100,3.9,Retard,Météo,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-11,5,2.1170950099706443,100,3.9,Annulation (client),Client absent,-18.9152,47.526,Andraharo
64,Ambatonakanga,Particulier,2024-12,3,2.4827391000843444,60,3.9,Livrée,,-18.9152,47.526,Andraharo
